oracle Database name       :  FSPRD
Oracle SID                 :  FSPRD3
Archive Execution-From Date:  01-May-2023
Archive Execution-To Date  :  01-Mar-2024
Archive Year               :  1995_2000
Archive Environment        :  FS
 
=> Batch Numbers check.

107 rows created.


Commit complete.

=> NLS DataBase Parameters Check.

3 rows created.


Commit complete.

=> TimeZone Check.

Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PGM_MRHGRID_HXX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PGM_MHXX/FS/PGM_MHXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:15:40 2025 elapsed 0 00:00:58

TEMPLATE_NAME:  PGM_MHXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PGM_MHXX successfully Exported, started at  Fri Dec 12 02:14:42 EST 2025 and finished at Fri Dec 12 02:15:46 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PGM_MHXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PGM_MOXX
#########################################################################################
 
=> ( 1 ) PGM_MROVRLD_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:15:47 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PGM_MOXX_FS dumpfile=PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PGM_MROVRLD_HXX QUERY=SYSADM.PS_PGM_MROVRLD_HXX:"WHERE PSARCH_ID='PGM_MOXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PGM_MROVRLD_HXX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PGM_MOXX/FS/PGM_MOXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:16:50 2025 elapsed 0 00:01:03

TEMPLATE_NAME:  PGM_MOXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PGM_MOXX successfully Exported, started at  Fri Dec 12 02:15:47 EST 2025 and finished at Fri Dec 12 02:16:53 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PGM_MOXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PGM_PRXX
#########################################################################################
 
=> ( 1 ) PGM_PRLQLNT_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:16:53 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PGM_PRXX_FS dumpfile=PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PGM_PRLQLNT_HXX QUERY=SYSADM.PS_PGM_PRLQLNT_HXX:"WHERE PSARCH_ID='PGM_PRXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PGM_PRLQLNT_HXX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PGM_PRXX/FS/PGM_PRXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:17:50 2025 elapsed 0 00:00:55

TEMPLATE_NAME:  PGM_PRXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PGM_PRXX successfully Exported, started at  Fri Dec 12 02:16:53 EST 2025 and finished at Fri Dec 12 02:17:53 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PGM_PRXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PGM_WDXX
#########################################################################################
 
=> ( 1 ) PGM_WRKLDST_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:17:53 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PGM_WDXX_FS dumpfile=PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PGM_WRKLDST_HXX QUERY=SYSADM.PS_PGM_WRKLDST_HXX:"WHERE PSARCH_ID='PGM_WDXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PGM_WRKLDST_HXX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PGM_WDXX/FS/PGM_WDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:18:46 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  PGM_WDXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PGM_WDXX successfully Exported, started at  Fri Dec 12 02:17:53 EST 2025 and finished at Fri Dec 12 02:18:52 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PGM_WDXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PMTAUDXX
#########################################################################################
 
=> ( 1 ) AP_PYMT_AUD_ARC : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:18:52 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PMTAUDXX_FS dumpfile=PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_AP_PYMT_AUD_ARC QUERY=SYSADM.PS_AP_PYMT_AUD_ARC:"WHERE PSARCH_ID='PMTAUDXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/INDEX/FUNCTIONAL_INDEX/INDEX
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_AP_PYMT_AUD_ARC"               5.882 KB       0 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/PMTAUDXX/FS/PMTAUDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:19:45 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  PMTAUDXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PMTAUDXX successfully Exported, started at  Fri Dec 12 02:18:52 EST 2025 and finished at Fri Dec 12 02:19:51 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PMTAUDXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PRCS_XX
#########################################################################################
 
=> ( 1 ) CDMAUTHIST_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) CDMFILELIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) CDMLISTHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) PRCDISTHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 5 ) PRCJOBSTAT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) PRCPARMHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) PRCQUEHIST_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 8 ) PRCRQSTFLE_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 9 ) PRCRQSTHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 10 ) PRCRQSTSTR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 11 ) PRCTEXTHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 12 ) PRCTXFRHIS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:19:56 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PRCS_XX_FS dumpfile=PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_CDMAUTHIST_H_XX QUERY=SYSADM.PS_CDMAUTHIST_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CDMFILELIS_H_XX QUERY=SYSADM.PS_CDMFILELIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CDMLISTHIS_H_XX QUERY=SYSADM.PS_CDMLISTHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCDISTHIS_H_XX QUERY=SYSADM.PS_PRCDISTHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCJOBSTAT_H_XX QUERY=SYSADM.PS_PRCJOBSTAT_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCPARMHIS_H_XX QUERY=SYSADM.PS_PRCPARMHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCQUEHIST_H_XX QUERY=SYSADM.PS_PRCQUEHIST_H_XX:"
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PRCPARMHIS_H_XX"               125.9 KB    2043 rows
. . exported "SYSADM"."PS_PRCRQSTHIS_H_XX"               113.6 KB    2043 rows
. . exported "SYSADM"."PS_PRCTXFRHIS_H_XX"               5.007 KB       0 rows
. . exported "SYSADM"."PS_PRCRQSTSTR_H_XX"               8.523 KB    2041 rows
. . exported "SYSADM"."PS_CDMLISTHIS_H_XX"               6.062 KB       0 rows
. . exported "SYSADM"."PS_PRCRQSTFLE_H_XX"               5.007 KB       0 rows
. . exported "SYSADM"."PS_CDMAUTHIST_H_XX"               5.101 KB       0 rows
. . exported "SYSADM"."PS_PRCJOBSTAT_H_XX"               5.421 KB       0 rows
. . exported "SYSADM"."PS_PRCDISTHIS_H_XX"               8.546 KB    2043 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_PRCTEXTHIS_H_XX"               7.671 KB     160 rows
. . exported "SYSADM"."PS_PRCQUEHIST_H_XX"               91.36 KB    2043 rows
. . exported "SYSADM"."PS_CDMFILELIS_H_XX"               64.92 KB    4129 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_11.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_12.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_13.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_14.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_15.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_16.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_17.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_18.dmp
